Year	Month	Year_month	monthnum	Mussel	size	Barn_amount	Barn_prop	Barn_old	Mint_m	Mint_f	Mint_eggs	sum_int	Mori_m	Mori_f	Mori_eggs	sum_ori	juv	oyster	O_size	O_Mori_m	O_Mori_f	O_Mori_eggs	O_Mori_sum	O_Mori_juv
2016	Oktober	2016_Oktober	10	165	42.61	NA	NA	NA	2	2	2	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	166	39.6	NA	NA	NA	8	0	0	8	2	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	167	39.4	NA	NA	NA	1	2	2	3	2	2	0	4	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	168	45.26	NA	NA	NA	6	0	0	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	169	32.78	NA	NA	NA	0	0	0	0	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	170	54.6	NA	NA	NA	0	2	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	171	58.78	NA	NA	NA	3	0	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	172	60.55	NA	NA	NA	3	2	0	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	173	58.38	NA	NA	NA	3	1	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	174	53.98	NA	NA	NA	3	2	1	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	175	45.58	NA	NA	NA	1	2	0	3	0	2	0	2	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	176	46.18	NA	NA	NA	9	4	3	13	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	177	50.18	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	178	56.48	NA	NA	NA	3	1	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2016	Oktober	2016_Oktober	10	179	40.11	NA	NA	NA	2	2	2	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
2017	Apr	2017_Apr	4	1	55.04	NA	NA	NA	2	4	3	6	0	0	0	0	0	1	81.14	0	0	0	0	0
2017	Apr	2017_Apr	4	2	57.77	NA	NA	NA	0	3	1	3	0	0	0	0	0	2	111.49	0	0	0	0	0
2017	Apr	2017_Apr	4	3	56.63	NA	NA	NA	1	0	0	1	0	0	0	0	0	3	81.08	0	0	0	0	0
2017	Apr	2017_Apr	4	4	54.14	NA	NA	NA	2	0	0	2	0	0	0	0	0	4	81.25	0	0	0	0	0
2017	Apr	2017_Apr	4	5	48.14	NA	NA	NA	3	0	0	3	0	0	0	0	2	5	89.59	0	0	0	0	0
2017	Apr	2017_Apr	4	6	62.26	NA	NA	NA	4	0	0	4	0	2	0	2	0	6	74.8	0	0	0	0	0
2017	Apr	2017_Apr	4	7	49.85	NA	NA	NA	2	1	1	3	0	1	0	1	0	7	87.4	0	0	0	0	0
2017	Apr	2017_Apr	4	8	52.19	NA	NA	NA	3	0	0	3	0	0	0	0	2	8	80.19	0	0	0	0	0
2017	Apr	2017_Apr	4	9	53.02	NA	NA	NA	1	4	3	5	0	0	0	0	0	9	87.24	0	0	0	0	0
2017	Apr	2017_Apr	4	10	55.62	NA	NA	NA	1	2	0	3	0	0	0	0	0	10	71.83	0	0	0	0	0
2017	Apr	2017_Apr	4	11	55.49	NA	NA	NA	2	0	0	2	0	0	0	0	0	11	100.01	0	0	0	0	0
2017	Apr	2017_Apr	4	12	54.12	NA	NA	NA	5	2	0	7	0	2	0	2	0	12	135.35	0	0	0	0	0
2017	Apr	2017_Apr	4	13	53.13	NA	NA	NA	0	2	0	2	0	0	0	0	0	13	119.09	0	0	0	0	0
2017	Apr	2017_Apr	4	14	58.19	NA	NA	NA	1	0	0	1	0	0	0	0	0	14	109.48	0	0	0	0	0
2017	Apr	2017_Apr	4	15	49.18	NA	NA	NA	2	2	1	4	0	0	0	0	0	15	142.88	0	0	0	0	0
2017	Apr	2017_Apr	4	16	56.69	NA	NA	NA	4	5	1	9	0	0	0	0	0	16	75.84	0	0	0	0	0
2017	Apr	2017_Apr	4	17	50.9	NA	NA	NA	3	4	2	7	0	0	0	0	0	17	143.16	0	0	0	0	0
2017	Apr	2017_Apr	4	18	50.32	NA	NA	NA	2	1	1	3	1	0	0	1	0	18	173.66	1	0	0	1	0
2017	Apr	2017_Apr	4	19	49.01	NA	NA	NA	4	2	0	6	0	0	0	0	0	19	106.94	0	0	0	0	0
2017	Apr	2017_Apr	4	20	50.13	NA	NA	NA	0	1	0	1	0	0	0	0	0	20	77.07	0	0	0	0	0
2017	Apr	2017_Apr	4	21	52.11	NA	NA	NA	1	2	1	3	0	0	0	0	0	21	76.77	0	0	0	0	0
2017	Apr	2017_Apr	4	22	50.69	NA	NA	NA	1	1	1	2	2	1	1	3	0	22	77	0	0	0	0	0
2017	Apr	2017_Apr	4	23	53.45	NA	NA	NA	4	0	0	4	0	0	0	0	1	23	61.92	0	0	0	0	0
2017	Apr	2017_Apr	4	24	60.73	NA	NA	NA	2	0	0	2	0	1	0	1	0	24	83.47	0	0	0	0	0
2017	Apr	2017_Apr	4	25	52.79	NA	NA	NA	4	2	1	6	0	0	0	0	2	25	123.85	0	1	1	1	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	98.36	1	0	0	1	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	130.69	0	0	0	0	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	190.84	0	0	0	0	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	126.55	0	4	3	4	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	97.13	4	5	4	9	0
2017	Apr	2017_Apr	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	93.35	0	0	0	0	0
2017	Jul	2017_Jul	7	1	54.59	15	12	NA	3	2	0	5	0	0	0	0	NA	1	92.75	0	0	0	0	0
2017	Jul	2017_Jul	7	2	51.37	2	3	NA	1	0	0	1	0	0	0	0	NA	2	55.91	0	0	0	0	0
2017	Jul	2017_Jul	7	3	47.75	10	1	NA	1	0	0	1	0	1	0	1	NA	3	122.32	0	0	0	0	0
2017	Jul	2017_Jul	7	4	48.11	15	15	NA	3	0	0	3	0	0	0	0	NA	4	117.89	0	0	0	0	0
2017	Jul	2017_Jul	7	5	50.92	4	5	NA	0	0	0	0	1	0	0	1	NA	5	102.48	0	0	0	0	0
2017	Jul	2017_Jul	7	6	57.9	1	1	NA	2	1	2	3	0	0	0	0	NA	6	76.42	0	1	2	1	0
2017	Jul	2017_Jul	7	7	50.93	1	1	NA	2	0	0	2	1	2	2	3	NA	7	78.24	0	0	0	0	0
2017	Jul	2017_Jul	7	8	53.53	3	1	NA	0	1	2	1	0	0	0	0	1	8	103.4	0	0	0	0	0
2017	Jul	2017_Jul	7	9	50.97	16	15	NA	1	1	2	2	1	0	0	1	NA	9	94.67	0	0	0	0	0
2017	Jul	2017_Jul	7	10	53.82	25	30	NA	2	0	0	2	0	0	0	0	NA	10	102.24	0	0	0	0	0
2017	Jul	2017_Jul	7	11	51.56	8	20	NA	4	1	0	5	0	0	0	0	NA	11	101.83	0	0	0	0	0
2017	Jul	2017_Jul	7	12	54.33	12	25	NA	1	0	0	1	1	0	0	1	2	12	94.17	0	0	0	0	0
2017	Jul	2017_Jul	7	13	51.5	10	25	NA	4	1	2	5	0	0	0	0	NA	13	101.03	0	0	0	0	0
2017	Jul	2017_Jul	7	14	50.56	10	15	NA	2	0	0	2	1	0	0	1	3	14	110.1	0	0	0	0	0
2017	Jul	2017_Jul	7	15	54.25	13	20	NA	2	1	2	3	0	0	0	0	NA	15	80.98	0	0	0	0	0
2017	Jul	2017_Jul	7	16	55.81	10	15	NA	1	1	2	2	0	0	0	0	NA	16	97.31	0	0	0	0	0
2017	Jul	2017_Jul	7	17	49.05	7	2	NA	1	0	0	1	1	2	2	3	1	17	100.09	0	0	0	0	0
2017	Jul	2017_Jul	7	18	55.18	11	20	NA	1	0	0	1	1	1	2	2	NA	18	94.41	0	0	0	0	0
2017	Jul	2017_Jul	7	19	49.74	2	2	NA	3	1	0	4	0	0	0	0	NA	19	83.5	0	0	0	0	0
2017	Jul	2017_Jul	7	20	59.66	15	15	NA	1	0	0	1	0	0	0	0	1	20	63.8	0	1	0	1	0
2017	Nov	2017_Nov	11	1	57.68	14	5	NA	0	1	0	1	0	0	0	0	0	1	107.42	0	0	0	0	0
2017	Nov	2017_Nov	11	2	57.48	1	1	NA	1	0	0	1	0	0	0	0	0	2	110.95	0	0	0	0	0
2017	Nov	2017_Nov	11	3	56.64	5	1	NA	3	4	4	7	0	0	0	0	0	3	125.02	0	0	0	0	0
2017	Nov	2017_Nov	11	4	54.8	26	6	NA	0	0	0	0	1	2	0	3	0	4	124.75	0	0	0	0	0
2017	Nov	2017_Nov	11	5	53.25	15	10	NA	1	1	2	2	0	1	2	1	0	5	104.77	0	0	0	0	0
2017	Nov	2017_Nov	11	6	61.94	36	12	NA	2	0	0	2	0	0	0	0	0	6	107.27	0	0	0	0	0
2017	Nov	2017_Nov	11	7	58.85	12	5	NA	3	1	2	4	0	2	0	2	0	7	87.04	0	0	0	0	0
2017	Nov	2017_Nov	11	8	49.3	1	1	NA	1	0	0	1	0	0	0	0	0	8	90.68	0	0	0	0	0
2017	Nov	2017_Nov	11	9	59.93	5	1	NA	2	0	0	2	0	1	0	1	0	9	94.35	0	0	0	0	0
2017	Nov	2017_Nov	11	10	58.3	35	10	NA	1	0	0	1	1	0	0	1	0	10	84.57	0	0	0	0	0
2017	Nov	2017_Nov	11	11	54.52	18	15	NA	0	0	0	0	0	0	0	0	0	11	82.08	0	0	0	0	0
2017	Nov	2017_Nov	11	12	61	26	10	NA	1	1	0	2	0	0	0	0	0	12	108.96	1	1	2	2	0
2017	Nov	2017_Nov	11	13	55.34	0	0	NA	0	0	0	0	0	0	0	0	0	13	108.7	0	0	0	0	0
2017	Nov	2017_Nov	11	14	55.57	3	1	NA	0	0	0	0	0	0	0	0	0	14	94.64	0	0	0	0	0
2017	Nov	2017_Nov	11	15	50.29	9	5	NA	2	0	0	2	0	0	0	0	0	15	101.27	1	3	2	4	0
2017	Nov	2017_Nov	11	16	52.57	1	1	NA	0	0	0	0	0	0	0	0	0	16	110.57	0	0	0	0	0
2017	Nov	2017_Nov	11	17	54.51	2	1	NA	1	1	2	2	0	0	0	0	0	17	94.44	0	0	0	0	0
2017	Nov	2017_Nov	11	18	46.2	3	1	NA	3	1	0	4	2	2	0	4	0	18	100.27	0	0	0	0	0
2017	Nov	2017_Nov	11	19	49.26	0	0	NA	2	0	0	2	0	3	0	3	0	19	115.65	0	0	0	0	0
2017	Nov	2017_Nov	11	20	51.97	2	1	NA	4	1	0	5	0	0	0	0	0	20	119.75	2	5	0	7	0
2017	Nov	2017_Nov	11	21	58.52	0	0	NA	3	2	0	5	0	2	0	2	0	NA	NA	NA	NA	NA	NA	NA
2018	May	2018_May	5	1	56	30	20	80	0	0	0	0	0	0	0	0	0	1	106	0	0	0	0	0
2018	May	2018_May	5	2	62	2	0	100	1	0	0	1	2	2	3	4	2	2	111	0	0	0	0	0
2018	May	2018_May	5	3	61	20	10	90	0	0	0	0	0	0	0	0	0	3	109	0	0	0	0	0
2018	May	2018_May	5	4	58	10	0	100	0	1	1	1	0	1	0	1	0	4	116	0	0	0	0	0
2018	May	2018_May	5	5	50	13	70	30	1	0	0	1	2	1	1	3	0	5	141	0	0	0	0	0
2018	May	2018_May	5	6	56	11	10	90	0	0	0	0	0	0	0	0	0	6	99	0	0	0	0	0
2018	May	2018_May	5	7	53	2	50	50	0	0	0	0	0	0	0	0	0	7	106	0	5	8	5	0
2018	May	2018_May	5	8	60	13	0	100	0	1	0	1	0	0	0	0	0	8	104	2	4	4	6	0
2018	May	2018_May	5	9	60	4	50	50	1	0	0	1	0	1	0	1	0	9	102	0	0	0	0	0
2018	May	2018_May	5	10	47	7	40	60	0	1	0	1	0	0	0	0	0	10	113	0	0	0	0	0
2018	May	2018_May	5	11	58	3	60	40	2	0	0	2	2	1	1	3	0	11	146	0	2	3	2	0
2018	May	2018_May	5	12	58	6	0	100	1	0	0	1	1	1	1	2	0	12	91	1	12	19	13	0
2018	May	2018_May	5	13	53	25	10	90	1	2	4	3	0	0	0	0	0	13	96	0	0	0	0	0
2018	May	2018_May	5	14	52	24	5	95	0	0	0	0	1	2	1	3	0	14	143	0	0	0	0	0
2018	May	2018_May	5	15	64	8	50	50	0	2	1	2	0	0	0	0	0	15	135	0	0	0	0	0
2018	May	2018_May	5	16	55	6	15	85	3	0	0	3	0	1	0	1	0	16	120	0	0	0	0	0
2018	May	2018_May	5	17	56	14	30	70	2	1	0	3	0	0	0	0	1	17	114	0	0	0	0	0
2018	May	2018_May	5	18	55	6	50	50	1	0	0	1	1	0	0	1	0	18	113	0	0	0	0	0
2018	May	2018_May	5	19	52	6	50	50	1	1	2	2	0	0	0	0	0	19	137	0	0	0	0	0
2018	May	2018_May	5	20	59	27	20	80	3	1	0	4	0	1	0	1	0	20	110	0	0	0	0	0
2018	July	2018_July	7	1	46.66	23	22	1	1	1	2	2	0	1	0	1	0	1	143.31	3	3	2	6	NA
2018	July	2018_July	7	2	48.57	13	13	0	0	0	0	0	0	0	0	0	2	2	98.96	2	1	1	3	NA
2018	July	2018_July	7	3	47.36	21	21	0	0	0	0	0	1	1	2	2	0	3	110.97	0	0	0	0	NA
2018	July	2018_July	7	4	55.17	23	19	4	4	0	0	4	0	0	0	0	1	4	81.51	5	2	4	7	NA
2018	July	2018_July	7	5	55	16	8	8	0	0	0	0	1	0	0	1	0	5	87.57	0	0	0	0	NA
2018	July	2018_July	7	6	43.89	14	14	0	2	2	2	4	1	1	2	2	0	6	7732	0	0	0	0	NA
2018	July	2018_July	7	7	50.31	14	7	7	1	0	0	1	1	1	2	2	0	7	92.34	0	0	0	0	NA
2018	July	2018_July	7	8	51.23	31	30	1	2	0	0	2	0	0	0	0	0	8	65.49	0	0	0	0	NA
2018	July	2018_July	7	9	52.66	29	18	11	0	0	0	0	0	0	0	0	1	9	90.73	0	0	0	0	NA
2018	July	2018_July	7	10	47.06	36	34	2	1	1	2	2	0	0	0	0	0	10	81.28	0	0	0	0	NA
2018	July	2018_July	7	11	52.04	47	38	9	2	1	0	3	1	3	3	4	0	11	90.29	0	0	0	0	NA
2018	July	2018_July	7	12	46.9	5	1	4	0	0	0	0	0	0	0	0	0	12	119.23	0	0	0	0	NA
2018	July	2018_July	7	13	49.1	60	52	8	0	0	0	0	1	3	6	4	0	13	107.79	0	0	0	0	NA
2018	July	2018_July	7	14	53.05	45	41	4	0	0	0	0	0	0	0	0	0	14	84.88	1	0	0	1	NA
2018	July	2018_July	7	15	50.68	13	11	2	0	0	0	0	0	0	0	0	0	15	73.3	0	3	2	3	NA
2018	July	2018_July	7	16	55.27	4	0	4	2	0	0	2	0	0	0	0	0	16	91.47	2	2	2	4	NA
2018	July	2018_July	7	17	56.16	55	52	3	3	1	2	4	0	0	0	0	0	17	106.05	2	2	2	4	NA
2018	July	2018_July	7	18	43.75	11	11	0	0	0	0	0	0	0	0	0	0	18	98.74	0	0	0	0	NA
2018	July	2018_July	7	19	52.51	71	68	3	0	0	0	0	1	1	2	2	0	19	82.24	2	1	2	3	NA
2018	July	2018_July	7	20	37.7	14	14	0	0	0	0	0	3	0	0	3	0	20	72.54	0	0	0	0	NA
2018	Oct	2018_Oct	10	1	47.76	60	5	35	4	1	2	5	0	0	0	0	0	1	114.91	0	0	0	0	0
2018	Oct	2018_Oct	10	2	53.53	9	1	9	0	1	2	1	4	2	2	6	3	2	102.89	0	0	0	0	0
2018	Oct	2018_Oct	10	3	53.62	19	1	9	1	2	1	3	1	1	2	2	0	3	99.6	0	0	0	0	0
2018	Oct	2018_Oct	10	4	48.78	4	0	2	2	0	0	2	0	1	0	1	0	4	110.9	0	0	0	0	0
2018	Oct	2018_Oct	10	5	46.98	4	0	2	2	1	2	3	0	0	0	0	0	5	106.72	0	3	2	3	0
2018	Oct	2018_Oct	10	6	50.28	7	1	4	0	0	0	0	0	1	0	1	0	6	97.78	1	2	3	3	0
2018	Oct	2018_Oct	10	7	49.69	17	1	9	1	0	0	1	0	0	0	0	0	7	86.72	1	7	10	8	3
2018	Oct	2018_Oct	10	8	52.23	4	0	2	1	0	0	1	0	0	0	0	0	8	89.64	0	2	0	2	0
2018	Oct	2018_Oct	10	9	47.18	13	1	4	0	0	0	0	0	0	0	0	0	9	96.9	0	0	0	0	0
2018	Oct	2018_Oct	10	10	47.51	8	0	3	0	0	0	0	1	3	0	4	0	10	115.01	0	0	0	0	0
2018	Oct	2018_Oct	10	11	51.49	50	0	35	0	1	2	1	0	0	0	0	0	11	96.6	4	7	4	11	0
2018	Oct	2018_Oct	10	12	48.75	5	1	2	0	0	0	0	1	1	0	2	0	12	112.99	6	10	6	16	2
2018	Oct	2018_Oct	10	13	45.02	5	1	2	0	0	0	0	0	0	0	0	0	13	103.92	0	0	0	0	0
2018	Oct	2018_Oct	10	14	42.35	0	0	0	2	2	0	4	0	0	0	0	0	14	82.59	10	5	7	15	0
2018	Oct	2018_Oct	10	15	42.93	1	0	1	0	0	0	0	0	0	0	0	0	15	146.56	0	0	0	0	0
2018	Oct	2018_Oct	10	16	48.81	7	0	2	0	0	0	0	0	0	0	0	1	16	116.35	0	0	0	0	0
2018	Oct	2018_Oct	10	17	48.17	5	1	2	0	0	0	0	1	2	4	3	0	17	83.68	3	5	7	8	4
2018	Oct	2018_Oct	10	18	49.92	10	1	5	0	0	0	0	0	2	2	2	0	18	89.12	0	0	0	0	0
2018	Oct	2018_Oct	10	19	49.17	16	1	9	0	1	0	1	0	0	0	0	0	19	117.74	0	0	0	0	0
2018	Oct	2018_Oct	10	20	48.19	4	0	2	1	0	0	1	0	0	0	0	0	20	98.09	0	0	0	0	0
2018	Dec	2018_Dec	12	1	49.97	20	0	20	0	0	0	0	0	0	0	0	0	1	82.55	0	0	0	0	0
2018	Dec	2018_Dec	12	2	46.86	0	0	0	1	1	2	2	0	1	0	1	0	2	101.42	0	0	0	0	0
2018	Dec	2018_Dec	12	3	45.38	23	0	25	1	0	0	1	1	3	0	4	0	3	100.33	0	0	0	0	0
2018	Dec	2018_Dec	12	4	50.77	0	0	0	1	1	2	2	0	0	0	0	3	4	118.62	4	2	0	6	0
2018	Dec	2018_Dec	12	5	41.42	14	0	10	2	0	0	2	0	0	0	0	0	5	127.63	0	0	0	0	0
2018	Dec	2018_Dec	12	6	39.59	0	0	0	0	0	0	0	0	0	0	0	0	6	121	2	1	0	3	0
2018	Dec	2018_Dec	12	7	46.93	1	1	0	0	0	0	0	0	0	0	0	0	7	135.61	0	0	0	0	0
2018	Dec	2018_Dec	12	8	50.92	0	6	5	0	0	0	0	0	0	0	0	0	8	89.37	0	1	0	1	0
2018	Dec	2018_Dec	12	9	52.25	9	0	5	0	0	0	0	0	0	0	0	0	9	71.55	0	4	2	4	0
2018	Dec	2018_Dec	12	10	46.97	16	0	15	0	0	0	0	0	0	0	0	0	10	83.03	1	5	0	6	0
2018	Dec	2018_Dec	12	11	48.77	20	0	25	1	0	0	1	0	0	0	0	1	11	93.85	0	0	0	0	0
2018	Dec	2018_Dec	12	12	41.93	0	0	0	1	1	0	2	0	0	0	0	0	12	106.65	4	7	0	11	0
2018	Dec	2018_Dec	12	13	51.73	9	2	0	0	1	1	1	0	0	0	0	0	13	92.85	0	0	0	0	0
2018	Dec	2018_Dec	12	14	40.5	1	0	1	0	0	0	0	0	2	0	2	1	14	114.27	0	0	0	0	0
2018	Dec	2018_Dec	12	15	48.11	18	0	10	1	0	0	1	1	0	0	1	0	15	105.25	0	0	0	0	0
2018	Dec	2018_Dec	12	16	47.12	0	0	0	0	0	0	0	0	0	0	0	0	16	112.76	0	0	0	0	0
2018	Dec	2018_Dec	12	17	51.7	2	0	1	1	0	0	1	0	0	0	0	0	17	111.6	0	0	0	0	0
2018	Dec	2018_Dec	12	18	47.2	4	0	2	0	0	0	0	0	0	0	0	0	18	82.51	0	0	0	0	0
2018	Dec	2018_Dec	12	19	48.38	10	1	5	1	1	0	2	0	0	0	0	0	19	90.63	0	0	0	0	0
2018	Dec	2018_Dec	12	20	49.29	8	0	5	0	0	0	0	0	0	0	0	0	20	77.56	1	2	0	3	0
2019	Mar	2019_Mar	3	1	NA	NA	NA	NA	3	2	0	5	3	2	0	5	1	1	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	2	NA	NA	NA	NA	2	2	0	4	0	0	0	0	0	2	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	3	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	3	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	4	NA	NA	NA	NA	2	0	0	2	0	0	0	0	0	4	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	5	NA	NA	NA	NA	0	2	0	2	1	5	2	6	1	5	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	6	NA	NA	NA	NA	4	0	0	4	0	0	0	0	0	6	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	7	NA	NA	NA	NA	1	1	0	2	1	1	0	2	3	7	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	8	NA	NA	NA	NA	2	0	0	2	0	0	0	0	0	8	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	9	NA	NA	NA	NA	4	1	0	5	2	2	0	4	0	9	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	10	NA	NA	NA	NA	2	0	0	2	1	0	0	1	0	10	NA	1	2	0	3	0
2019	Mar	2019_Mar	3	11	NA	NA	NA	NA	0	0	0	0	1	1	2	2	0	11	NA	8	1	0	9	0
2019	Mar	2019_Mar	3	12	NA	NA	NA	NA	1	2	0	3	0	0	0	0	0	12	NA	2	13	2	15	0
2019	Mar	2019_Mar	3	13	NA	NA	NA	NA	2	1	0	3	0	0	0	0	0	13	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	14	NA	NA	NA	NA	0	2	0	2	2	1	0	3	2	14	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	15	NA	NA	NA	NA	3	1	0	4	2	0	0	2	0	15	NA	16	30	0	46	0
2019	Mar	2019_Mar	3	16	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	16	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	17	NA	NA	NA	NA	2	0	0	2	0	0	0	0	0	17	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	18	NA	NA	NA	NA	7	2	0	9	0	0	0	0	1	18	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	19	NA	NA	NA	NA	2	0	0	2	0	0	0	0	0	19	NA	0	0	0	0	0
2019	Mar	2019_Mar	3	20	NA	NA	NA	NA	4	0	0	4	0	0	0	0	0	20	NA	0	0	0	0	0
